row_id,seed,checkpoint_age,rewrite_family,continuation_step,parameter_divergence,normalized_parameter_divergence,validation_loss_gap,perplexity_gap,lr,candidate_lr,source_task_loss,candidate_task_loss,clean_cumulative_update_distance,candidate_cumulative_update_distance,cumulative_update_discrepancy,clean_update_norm,candidate_update_norm,delta_update_norm,update_cosine,clean_update_normalized_divergence,mean_layer_relative_displacement,max_layer_relative_displacement,max_layer_update_divergence,calibration_kl,calibration_rms_logit,theta_clean_norm,theta_candidate_norm,train_loss_clean,train_loss_candidate,clean_optimizer_step_counter,candidate_optimizer_step_counter,clean_bias_correction1,clean_bias_correction2,candidate_bias_correction1,candidate_bias_correction2,scheduler_last_epoch_clean,scheduler_last_epoch_candidate,scheduler_transition_indicator,weight_decay,m_clean_norm,m_candidate_norm,m_difference_norm,m_relative_difference,m_cosine,v_clean_norm,v_candidate_norm,v_difference_norm,v_relative_difference,v_cosine
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,13,15.927260398864746,0.093759086258249,7.022468884785971,613480.2359566247,0.001,0.001,6.305326461791992,13.327795346577963,6.483333468437195,24.171628713607788,24.510711193084717,0.5165059566497803,1.201928973197937,1.279869556427002,0.05907312408089638,2.4566467969603836,0.2551693214000399,1.1145502440720945,0.2953495681285858,13.882162094116211,7.7842206954956055,169.9384765625,170.37953186035156,6.971478462219238,13.438872337341309,88,13,0.9999059538913014,0.08427944275010546,0.7458134171670999,0.012922285286285251,88,88,0,0.01,7.771679401397705,12.31340503692627,13.547881126403809,1.7432372627164128,0.14877250790596008,7.711031913757324,0.7873136401176453,7.335041046142578,0.9512398766052454,0.5169699192047119
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,14,16.56772804260254,0.09752933045285697,6.80047353108724,320778.2281647167,0.001,0.001,5.879145622253418,12.679619153340658,6.976281523704529,25.30835223197937,25.721441984176636,0.492948055267334,1.136723518371582,1.210730791091919,0.06180915981531143,2.3748651751373715,0.2612229231246481,1.1435792865628316,0.2755785584449768,6.369700908660889,7.224852085113525,169.94285583496094,170.4199676513672,6.145420551300049,12.393360137939453,89,14,0.9999153585021713,0.08519516330735533,0.7712320754503899,0.013909363000998987,89,89,0,0.01,7.883303642272949,11.723058700561523,12.996788024902344,1.648647396404663,0.16588017344474792,7.712516784667969,0.8386356830596924,7.3078227043151855,0.9475276240360035,0.52427077293396
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,15,17.166231155395508,0.10105254182586787,6.152159531911214,137095.6293805464,0.001,0.001,5.67840560277303,11.830565134684244,7.4514575600624084,26.42732298374176,26.909088015556335,0.47517603635787964,1.1189707517623901,1.1876460313796997,0.06336618214845657,2.3037413844237786,0.26675732087372356,1.1674843839560163,0.2574078440666199,8.900467872619629,7.2592878341674805,169.94717407226562,170.45904541015625,6.515939235687256,13.503684043884277,90,15,0.9999238226519541,0.08610996814404803,0.794108867905351,0.014895453637998046,90,90,0,0.01,7.69951057434082,12.203927993774414,13.240781784057617,1.719691356510603,0.17506664991378784,7.716833114624023,0.8823722004890442,7.2605366706848145,0.9408699867986737,0.5590075850486755
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,16,17.707218170166016,0.10423717288684281,9.416658878326416,3819008.474225105,0.001,0.001,5.738923867543538,15.155582745869955,7.896864175796509,27.5919189453125,28.131805896759033,0.44540661573410034,1.1645959615707397,1.2227178812026978,0.057479921728372574,2.242310083594385,0.27326695661009953,1.1694988781043159,0.27382978796958923,6.266129970550537,8.32821273803711,169.95184326171875,170.49618530273438,5.793245792388916,11.680625915527344,91,16,0.9999314403867587,0.08702385817590397,0.8146979811148158,0.015880558184360072,91,91,0,0.01,6.996948719024658,14.099756240844727,14.724793434143066,2.104459247229345,0.1568128764629364,7.711517810821533,0.960058331489563,7.25723123550415,0.9410898624028559,0.5214970111846924
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,17,18.238887786865234,0.10736695517234782,10.199357032775879,11007871.669322131,0.001,0.001,6.0148013432820635,16.21415837605794,8.310236513614655,28.674023270606995,29.26752531528473,0.41337233781814575,1.0821043252944946,1.1357194185256958,0.05808907747268677,2.194749542565038,0.27927366140018206,1.163798396699735,0.25666338205337524,8.72600269317627,9.73747444152832,169.95639038085938,170.53396606445312,5.737706661224365,13.824381828308105,92,17,0.9999382963480828,0.08793683431772803,0.8332281830033342,0.016864677626175606,92,92,0,0.01,5.922845840454102,14.020105361938477,14.376523971557617,2.427300044407867,0.15028510987758636,7.709216117858887,1.0394470691680908,7.20997428894043,0.93524090889567,0.5321598052978516
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,18,18.7496395111084,0.11037359999202298,7.329885641733806,857255.274050905,0.001,0.001,6.332261244455974,13.66214688618978,8.7064850628376,29.672562301158905,30.320555448532104,0.39624854922294617,0.9985390305519104,1.0530301332473755,0.057144466787576675,2.1535257197116695,0.2848265095023806,1.1635648923798774,0.24591417610645294,4.990936756134033,10.263833045959473,169.96060180664062,170.5709991455078,4.947824954986572,14.789519309997559,93,18,0.9999444667132745,0.0888488974834103,0.8499053647030008,0.017847812948549535,93,93,0,0.01,5.306149005889893,12.539491653442383,12.832630157470703,2.4184451177725883,0.15568684041500092,7.705138683319092,1.0756868124008179,7.176352024078369,0.931372207435224,0.5445150136947632
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,19,19.245452880859375,0.11329230712296111,8.197545051574707,1378525.6018572608,0.001,0.001,5.939255396525065,14.136800448099772,9.105526000261307,30.630091905593872,31.341909050941467,0.39904093742370605,0.957529604434967,1.0213536024093628,0.043095920234918594,2.1136014416196236,0.2901665920003695,1.1640829427777581,0.23825575411319733,6.517465114593506,10.38985538482666,169.96412658691406,170.6075897216797,6.414133548736572,13.417558670043945,94,19,0.9999500200419471,0.0897600485859269,0.8649148282327007,0.01882996513560098,94,94,0,0.01,5.255826473236084,12.789960861206055,13.436047554016113,2.556410037970831,0.07943424582481384,7.704784870147705,1.1382471323013306,7.141988277435303,0.9269549244789569,0.5502492785453796
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,20,19.712249755859375,0.1160402027040069,7.1138383547465,350676.74015910743,0.001,0.001,5.654595851898193,12.768434206644693,9.48240613937378,31.517659544944763,32.288822412490845,0.37688013911247253,0.8875676393508911,0.9469133615493774,0.04958042874932289,2.078823609337524,0.29524058638140843,1.1601198698436561,0.2256506383419037,7.889468669891357,10.13076400756836,169.96737670898438,170.6427764892578,5.190679550170898,11.449872970581055,95,20,0.9999550180377524,0.09067028853734094,0.8784233454094307,0.01981113517046529,95,95,0,0.01,4.99315071105957,11.178912162780762,11.599997520446777,2.323181932952887,0.13740819692611694,7.701622009277344,1.1641048192977905,7.119581699371338,0.9244262690111502,0.5566717386245728
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,21,20.155654907226562,0.11865039810442563,4.5775957107543945,13815.62270017574,0.001,0.001,4.966292381286621,9.543888092041016,9.866181194782257,32.40312969684601,33.23851680755615,0.3837750554084778,0.8854701519012451,0.9496943950653076,0.04328930750489235,2.0429033796666802,0.3000285147999279,1.1522352478977904,0.23832184076309204,3.9299962520599365,9.62299633026123,169.9704132080078,170.67686462402344,5.297940254211426,12.247036933898926,96,21,0.9999595162339772,0.09157961824880367,0.8905810108684876,0.020791324035294823,96,96,0,0.01,5.170552730560303,11.089486122131348,11.77336597442627,2.277003366552686,0.09678606688976288,7.696798324584961,1.1916556358337402,7.096177577972412,0.9219648584665419,0.5617691278457642
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,22,20.58411407470703,0.12117261090411101,5.269527912139893,24260.351648637876,0.001,0.001,4.832230091094971,10.101758003234863,10.232079714536667,33.241190791130066,34.13794159889221,0.3658985197544098,0.8380610942840576,0.8994247913360596,0.04445390775799751,2.0117233884975767,0.304813415765,1.1458316876018326,0.22926105558872223,6.029415130615234,9.253952026367188,169.97323608398438,170.7100830078125,4.650158882141113,8.964634895324707,97,22,0.9999635646105794,0.09248803863055488,0.9015229097816388,0.021770532711259616,97,97,0,0.01,4.890665054321289,10.539024353027344,11.196797370910645,2.2894222455522892,0.0933336541056633,7.692235946655273,1.200953483581543,7.084722995758057,0.9210225797659918,0.5639458298683167
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,23,20.98182487487793,0.12351381713074609,4.321595986684164,7834.928958716327,0.001,0.001,4.658118724822998,8.979714711507162,10.5819853246212,34.02589797973633,34.98150658607483,0.3499056100845337,0.7847071886062622,0.8435649871826172,0.04843404144048691,1.982787183238418,0.30902563108172126,1.1465554810723202,0.20926934480667114,7.547523021697998,8.819266319274902,169.9759063720703,170.7405548095703,4.758721828460693,9.212390899658203,98,23,0.9999672081495214,0.09339555059192428,0.9113706188034749,0.022748762178548265,98,98,0,0.01,4.526334285736084,9.698159217834473,10.278437614440918,2.270808333098434,0.1013246476650238,7.690748691558838,1.237130880355835,7.048925399780273,0.9165460584502092,0.5775818824768066
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,24,21.355064392089844,0.12571096812927898,4.428389072418212,9840.169186560523,0.001,0.001,4.777844587961833,9.206233660380045,10.937055885791779,34.775484919548035,35.79584586620331,0.355070561170578,0.7495869398117065,0.814339280128479,0.046602871268987656,1.9525423125824972,0.3125780494472346,1.1508100765669722,0.2048872709274292,7.084865570068359,8.239385604858398,169.97866821289062,170.76882934570312,4.6080827713012695,11.32043743133545,99,24,0.9999704873345694,0.09430215504133233,0.9202335569231275,0.023726013416369818,99,99,0,0.01,4.494340419769287,8.591472625732422,9.29763412475586,2.0687427422845457,0.09797871112823486,7.687658309936523,1.272559642791748,7.027867794036865,0.9141753588283478,0.5789927840232849
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,25,21.702606201171875,0.12775684429630596,1.4680705070495605,658.8007335644966,0.0005,0.0005,5.284195423126221,6.752265930175781,11.325968325138092,35.52344024181366,36.62195944786072,0.3889124393463135,0.747955322265625,0.8261135816574097,0.048517510294914246,1.9161810785750497,0.3156554303255332,1.1533616643319724,0.2219560146331787,5.563018798828125,7.7259135246276855,169.98130798339844,170.7959442138672,4.793528079986572,9.224709510803223,100,25,0.9999734386011124,0.09520785288629108,0.9282102012308147,0.024702287402953438,100,100,1,0.01,4.7173871994018555,9.522368431091309,9.940603256225586,2.1072264870443336,0.15709520876407623,7.6872053146362305,1.332248330116272,6.999532222747803,0.9105431605189435,0.5797408819198608
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,26,21.866003036499023,0.12871871329286327,1.2627965609232588,373.3807990412933,0.0005,0.0005,4.992289066314697,6.255085627237956,11.50406500697136,35.87613281607628,37.008934170007706,0.1780966818332672,0.352692574262619,0.3869747221469879,0.05063442885875702,1.900719704143407,0.3171980382914139,1.1536650945595588,0.0978575125336647,5.45670747756958,7.522518157958984,169.9823760986328,170.80862426757812,4.307065010070801,6.432135581970215,101,26,0.9999760947410011,0.09611264503340478,0.9353891811077333,0.025677585115550405,101,101,0,0.01,4.044588565826416,8.543684959411621,8.76064395904541,2.1660161018759183,0.18237777054309845,7.691315174102783,1.3349183797836304,6.9986042976379395,0.9099359653342303,0.5823294520378113
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,27,22.01850700378418,0.12961645918671663,1.0608959197998047,176.06895169837316,0.0005,0.0005,4.534850279490153,5.595746199289958,11.701091885566711,36.23708924651146,37.41233375668526,0.19702687859535217,0.36095643043518066,0.40339958667755127,0.04484010860323906,1.8817480641222988,0.3187712203695362,1.1502351149947554,0.10582208633422852,5.304891586303711,7.2819976806640625,169.98309326171875,170.82025146484375,4.7123494148254395,7.488193511962891,102,27,0.999978485266901,0.09701653238837138,0.94185026299696,0.026651907530434893,102,102,0,0.01,5.308531284332275,8.67205810546875,9.320839881896973,1.7558227281065413,0.1792844980955124,7.693699359893799,1.3409972190856934,6.993830680847168,0.909033529085389,0.5853132009506226
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,28,22.161184310913086,0.1304563584293477,1.6456507047017412,364.6110517091935,0.0005,0.0005,4.467472076416016,6.113122781117757,11.894375428557396,36.581667482852936,37.801416367292404,0.1932835429906845,0.34457823634147644,0.3890826106071472,0.03534025326371193,1.8631650265304458,0.32023901492737117,1.152629683187971,0.09946192055940628,3.9582273960113525,7.040040493011475,169.98361206054688,170.83103942871094,4.360070705413818,5.971050262451172,103,28,0.999980636740211,0.09791951585598302,0.9476652366972639,0.02762525562290441,103,103,0,0.01,5.138839244842529,8.10471248626709,9.201842308044434,1.7906460719272057,0.0890798419713974,7.687894344329834,1.349204182624817,6.9795050621032715,0.9078565273533007,0.5886012315750122
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,29,22.291873931884766,0.13122568969780707,2.5811715126037598,938.2403601702318,0.0005,0.0005,4.341537316640218,6.922708829243978,12.080862492322922,36.90796020627022,38.17122942209244,0.18648706376552582,0.3262927234172821,0.36981305480003357,0.0368339903652668,1.8452220564590347,0.32146896614222026,1.1577347312161066,0.09678719192743301,4.101257801055908,6.914286136627197,169.98410034179688,170.8402557373047,4.44327449798584,6.841822624206543,104,29,0.9999825730661899,0.098821596340127,0.9528987130275375,0.02859763036728158,104,104,0,0.01,4.684886932373047,7.376448631286621,8.619935035705566,1.8399451598584153,0.029759889468550682,7.684611797332764,1.3598227500915527,6.965442657470703,0.9064143825570237,0.5925993919372559
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,30,22.41179084777832,0.13193160522750408,2.890964984893799,1049.1457324401006,0.0005,0.0005,4.121890068054199,7.012855052947998,12.256533712148666,37.213141053915024,38.51736342906952,0.17567121982574463,0.3051808476448059,0.3461340069770813,0.03904915973544121,1.828558658926703,0.32264170821556687,1.1615074625114725,0.08636920899152756,5.3928351402282715,6.820345878601074,169.9844970703125,170.84844970703125,3.9338455200195312,6.681192874908447,105,30,0.9999843157595709,0.09972277474378688,0.9576088417247838,0.029569032736914247,105,105,0,0.01,4.381760120391846,6.474946022033691,7.620504856109619,1.739142410065662,0.05379748344421387,7.68071985244751,1.3676480054855347,6.955853462219238,0.905625201263109,0.5940304398536682
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,31,22.52117919921875,0.13257554220232004,2.6131227016448975,655.8581506307997,0.0005,0.0005,3.9489529132843018,6.562075614929199,12.425278827548027,37.50473681092262,38.84751069545746,0.16874511539936066,0.2915957570075989,0.33014726638793945,0.045785389840602875,1.812529079772869,0.32348302364988657,1.1592886304498846,0.08358019590377808,5.243315696716309,6.687470436096191,169.98483276367188,170.85560607910156,3.9275949001312256,6.196660995483398,106,31,0.9999858841836138,0.10062305196904309,0.9618479575523053,0.030539463704177372,106,106,0,0.01,4.230335712432861,6.440988063812256,7.131407737731934,1.6857782035527822,0.15643778443336487,7.675695896148682,1.3854418992996216,6.936370372772217,0.9036796749922924,0.5981872081756592
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,32,22.62088394165039,0.13316247462584413,1.9614594777425132,260.6728175162724,0.0005,0.0005,3.753389040629069,5.714848518371582,12.594876617193222,37.80331435799599,39.18387934565544,0.169597789645195,0.29857754707336426,0.3363686501979828,0.047080203890800476,1.7960385503712601,0.32400246150271017,1.1521840098120775,0.08659213036298752,3.2363009452819824,6.436629295349121,169.98509216308594,170.86184692382812,4.1050872802734375,7.069233417510986,107,32,0.9999872957652524,0.10152242891707408,0.9656631617970749,0.031508924240473246,107,107,0,0.01,4.586569309234619,6.7907209396362305,7.477642059326172,1.6303344733653153,0.18036578595638275,7.670960426330566,1.3897466659545898,6.927344799041748,0.9030609485694566,0.5997227430343628
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,33,22.714990615844727,0.13371645287208994,1.7769266764322915,181.31049484853446,0.0005,0.0005,3.6085990269978843,5.385525703430176,12.76882055401802,38.093500941991806,39.51609990000725,0.17394393682479858,0.2901865839958191,0.33222055435180664,0.04055621102452278,1.7789419562870372,0.3244382730682854,1.1498851060644184,0.08607890456914902,1.9410817623138428,6.1356520652771,169.98519897460938,170.86753845214844,4.281160831451416,6.592552661895752,108,33,0.9999885661887271,0.10242090648815694,0.9690968456173674,0.032477415316232716,108,108,0,0.01,4.7216291427612305,6.337032794952393,7.5085272789001465,1.5902407944109593,0.10149657726287842,7.665550708770752,1.4076584577560425,6.9131903648376465,0.9018517556640551,0.6000648140907288
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,34,22.804428100585938,0.1342429449766059,1.4951471487681074,161.15751125504465,0.0005,0.0005,3.841115713119507,5.336262861887614,12.943754374980927,38.37398773431778,39.84156611561775,0.17493382096290588,0.2804867923259735,0.32546621561050415,0.034100715070962906,1.761809397794431,0.32481104524281806,1.1537125324398783,0.08594301342964172,1.9096497297286987,5.851142406463623,169.98529052734375,170.87278747558594,4.1505327224731445,5.307315349578857,109,34,0.9999897095698544,0.10331848558166878,0.9721871610556306,0.033444937900916516,109,109,0,0.01,4.56780481338501,6.473025798797607,7.854933261871338,1.719629796538669,0.018008366227149963,7.659135341644287,1.4193856716156006,6.901066303253174,0.9010242012214829,0.6003115773200989
